mun,gender,age,education,random_order,cand_pref_cl_proga,cand_pref_cl_progb,random_list,list_treated,list_response,direct_clientelism,rnd_other,other_cards_A,Primed,Constitution_Reform_Support
292280,female,57,incomplete_fund,0.840607631,,dont_know,0.114237366,0,1,0,5,dont_know,1,1
292280,female,31,incomplete_fund,0.163811059,dont_know,,0.341554696,0,1,0,2,dont_know,1,1
292280,female,43,fund,0.749336968,,dont_know,0.347890069,0,0,1,5,b,0,0
292280,female,42,incomplete_fund,0.421278145,b,,0.55079737,1,2,0,5,dont_know,0,1
292280,female,77,incomplete_fund,0.993991702,,a,0.284187402,0,0,NA,5,a,0,0
292280,female,53,incomplete_fund,0.644789963,,dont_know,0.042034153,0,2,0,4,dont_know,0,1
292280,male,72,no_educ,0.719901885,,b,0.199859427,0,1,0,5,dont_know,0,0
292280,female,32,medio,0.563011854,,b,0.537728367,1,1,0,4,b,1,1
292280,male,56,incomplete_fund,0.661421782,,dont_know,0.25456493,0,1,0,1,dont_know,1,0
292280,male,50,no_educ,0.68748051,,dont_know,0.479300128,0,0,0,2,b,0,1
292280,female,35,incomplete_medio,0.279727406,b,,0.855760912,1,0,0,3,dont_know,1,1
292280,female,63,medio,0.957210004,,a,0.131728377,0,2,0,4,b,0,1
292280,female,64,incomplete_medio,0.036382005,a,,0.621487371,1,2,1,5,b,0,0
291370,male,46,complete_univ,0.294789061,a,,0.473494164,0,3,0,2,a,0,1
291370,female,63,medio,0.968770903,,b,0.269851629,0,2,0,4,b,1,0
290580,female,36,fund,0.984910593,,a,0.713784047,1,1,0,4,a,1,0
292280,female,49,incomplete_fund,0.10798089,b,,0.949253487,1,1,1,1,b,1,1
292280,female,60,no_educ,0.557819745,,a,0.464082848,0,1,0,4,dont_know,0,0
290580,male,43,medio,0.557628788,,b,0.676957115,1,3,0,4,b,0,1
292280,female,60,incomplete_fund,0.857402783,,a,0.960883231,1,1,0,2,a,0,1
292280,female,62,incomplete_fund,0.454966325,a,,0.166233536,0,1,0,2,b,1,0
292280,female,42,fund,0.787936782,,b,0.287713269,0,1,NA,4,a,0,1
291370,male,46,medio,0.794193125,,b,0.42479665,0,1,0,4,b,1,1
292280,female,35,complete_univ,0.589359465,,a,0.896341246,1,2,1,2,b,1,1
292280,male,45,incomplete_medio,0.846573793,,b,0.078419591,0,1,0,4,a,0,0
291370,female,56,incomplete_fund,0.111606996,dont_know,,0.874463191,1,1,0,3,dont_know,1,0
291370,female,35,incomplete_fund,0.866854205,,b,0.608523479,1,1,0,2,a,0,1
291370,female,38,incomplete_fund,0.744063005,,b,0.837434164,1,3,0,4,a,1,1
291370,female,61,no_educ,0.803426901,,a,0.226607281,0,1,1,1,a,0,0
291370,female,28,medio,0.818921515,,b,0.949666789,1,1,0,5,a,0,0
291915,female,51,incomplete_fund,0.430056491,a,,0.18605904,0,1,0,2,a,1,1
291370,male,47,fund,0.495916353,a,,0.159385478,0,2,0,3,b,1,1
291370,female,32,incomplete_fund,0.031220027,a,,0.440965725,0,2,0,1,a,1,1
291370,male,38,no_educ,0.427913499,b,,0.051578411,0,1,0,1,a,0,1
291370,female,44,incomplete_fund,0.949575907,,a,0.461634075,0,1,0,3,a,1,1
291370,female,39,no_educ,0.801397437,,a,0.68995218,1,2,0,2,a,1,1
291370,male,73,no_educ,0.310536907,dont_know,,0.352979899,0,0,0,6,b,0,1
291370,female,28,medio,0.456873892,a,,0.796429253,1,2,0,4,b,1,0
291370,female,84,no_educ,0.570191457,,b,0.120479267,0,1,0,6,dont_know,0,1
291370,female,53,incomplete_fund,0.353201212,a,,0.02262317,0,1,0,4,b,0,0
291370,female,79,incomplete_fund,0.670485472,,b,0.701148545,1,1,0,5,b,0,0
291370,female,30,medio,0.816509059,,b,0.94783361,1,1,1,1,a,0,0
291915,female,42,incomplete_fund,0.657198989,,b,0.90284693,1,1,0,5,b,0,1
291915,female,32,incomplete_medio,0.158579668,a,,0.049600802,0,1,0,3,a,1,0
291915,female,28,medio,0.095810302,b,,0.216650126,0,1,0,5,dont_know,1,1
291915,male,20,incomplete_fund,0.149899693,b,,0.063792766,0,1,0,1,a,0,0
291915,female,38,medio,0.985623687,,b,0.635439608,1,1,0,5,b,1,0
291915,female,51,incomplete_fund,0.983852739,,b,0.346461319,0,2,0,4,a,0,1
291915,female,72,no_educ,0.914654844,,a,0.502671098,1,1,0,23,a,1,1
291915,male,52,medio,0.500251682,,b,0.030578136,0,3,0,2,a,0,1
291370,female,27,medio,0.500042935,,b,0.927081902,1,1,0,4,b,0,0
291370,female,54,incomplete_fund,0.670168521,,b,0.162878399,0,1,NA,3,a,0,0
291370,female,57,incomplete_fund,0.524435806,,b,0.659435454,1,2,0,4,a,0,0
291370,female,23,fund,0.237451472,b,,0.386115253,0,0,0,2,b,1,1
291370,female,27,medio,0.113276022,a,,0.834199874,1,1,1,3,a,0,1
291370,female,22,medio,0.021233402,b,,0.288513792,0,1,1,5,b,1,1
291370,female,32,incomplete_univ,0.714259387,,b,0.437802798,0,1,0,4,a,0,0
291370,male,63,incomplete_fund,0.553122055,,a,0.511221066,1,1,0,2,a,1,0
291370,female,31,medio,0.869141534,,b,0.955581969,1,1,0,2,b,0,1
291370,female,40,incomplete_univ,0.284395208,a,,0.367069809,0,3,0,3,a,0,0
291370,female,53,incomplete_fund,0.49505847,a,,0.18174425,0,1,0,1128,b,1,1
291370,female,48,complete_univ,0.797238073,,b,0.553722616,1,3,0,23,a,0,0
291370,female,26,complete_univ,0.450676543,a,,0.339346944,0,1,0,2,b,0,0
292280,female,40,incomplete_medio,0.814739098,,b,0.161253331,0,1,1,6,b,1,1
292280,female,67,incomplete_fund,0.674672504,,a,0.003831263,0,0,0,6,b,1,0
292280,female,36,medio,0.376267933,a,,0.450801249,0,1,1,1,b,0,1
292280,male,33,incomplete_fund,0.213478174,b,,0.535151424,1,2,0,4,a,1,1
292280,female,62,no_educ,0.336499226,a,,0.441578904,0,1,0,3,a,0,0
292280,female,66,no_educ,0.105321369,dont_know,,0.609477836,1,1,0,4,b,0,1
292280,female,48,no_educ,0.508104802,,b,0.826357325,1,1,0,4,a,0,0
292280,female,62,no_educ,0.428117582,dont_know,,0.812478765,1,1,0,4,b,1,0
292280,male,25,medio,0.344705745,a,,0.520163749,1,1,1,5,b,1,1
292280,female,72,incomplete_fund,0.480279784,a,,0.93870441,1,1,0,199,a,1,1
292280,female,57,incomplete_fund,0.297541373,a,,0.590850067,1,1,1,4,a,1,1
292280,female,28,incomplete_fund,0.066982923,a,,0.398882862,0,1,0,2,a,0,0
292280,female,70,no_educ,0.970796996,,b,0.879398056,1,1,0,4,b,0,1
292280,female,62,incomplete_fund,0.269169555,a,,0.22976778,0,1,1,2,b,1,1
291370,male,43,fund,0.890099383,,b,0.575116712,1,1,0,1,b,1,0
292280,female,52,incomplete_fund,0.319800214,a,,0.244123063,0,2,0,23,b,0,0
291370,male,25,medio,0.534620131,,b,0.035974301,0,1,0,5,a,1,0
292280,female,52,incomplete_fund,0.611735574,,b,0.789959217,1,1,0,3,b,1,0
292280,male,81,fund,0.81283444,,b,0.402997636,0,1,0,35,b,0,0
292280,female,59,incomplete_fund,0.079298546,b,,0.602847234,1,0,0,18,a,0,1
290580,female,22,incomplete_fund,0.060773306,b,,0.120283371,0,1,1,1,a,1,1
292280,female,72,no_educ,0.494220509,dont_know,,0.544595241,1,1,0,6,b,1,1
292280,female,47,don’t_know,0.880763999,,dont_know,0.889608515,1,1,0,3,dont_know,1,0
291370,male,53,incomplete_medio,0.420140514,b,,0.882129865,1,1,0,2,b,1,1
290580,male,67,no_educ,0.838271976,,b,0.261982882,0,2,0,3,a,1,1
292280,female,36,complete_univ,0.446058321,a,,0.409170468,0,1,0,3,b,1,1
292280,male,83,no_educ,0.418404341,dont_know,,0.415334184,0,1,0,2,b,1,1
290580,male,44,incomplete_fund,0.295231708,a,,0.837636338,1,2,0,6,a,1,1
292280,female,44,medio,0.383533586,a,,0.629601691,1,2,0,1,a,0,1
292280,female,55,incomplete_fund,0.965796428,,b,0.524901401,1,1,0,3,dont_know,0,0
292280,female,70,incomplete_fund,0.617446481,,b,0.533369754,1,1,0,5,b,0,0
292280,female,63,medio,0.138802754,a,,0.788095267,1,3,0,12,a,1,1
292280,male,72,fund,0.359258286,b,,0.065302365,0,2,0,2,dont_know,0,0
292280,male,77,no_educ,0.459986997,a,,0.004716233,0,1,0,3,b,0,0
291370,male,48,medio,0.242095662,a,,0.998551872,1,1,NA,6,b,0,1
290580,female,24,incomplete_fund,0.946742751,,b,0.820899177,1,2,0,1,a,1,1
292280,male,40,incomplete_fund,0.35773727,a,,0.252309677,0,1,0,4,dont_know,0,1
290580,female,42,incomplete_medio,0.904942328,,b,0.903217259,1,2,0,3,a,0,1
290580,female,19,medio,0.099331791,a,,0.269268466,0,1,0,1,a,1,1
290580,male,NA,incomplete_fund,0.219558667,dont_know,,0.823190925,1,1,0,3,dont_know,0,1
290580,female,22,fund,0.563577981,,b,0.572103826,1,0,0,4,a,1,1
290580,male,48,no_educ,0.296981309,a,,0.072491618,0,2,0,3,a,0,0
290580,female,20,incomplete_fund,0.909599653,,b,0.572904152,1,1,NA,2,b,1,1
290580,male,73,no_educ,0.535444979,,b,0.077677477,0,2,0,4,a,0,0
292280,male,33,fund,0.342929948,a,,0.843460121,1,2,0,131,a,0,0
290580,female,51,incomplete_fund,0.364863615,a,,0.785696476,1,2,0,1,a,0,0
290580,female,50,no_educ,0.820956916,,a,0.113353422,0,1,0,2,b,1,0
290580,male,45,incomplete_fund,0.866523948,,a,0.609267252,1,1,0,5,b,1,1
290580,male,53,no_educ,0.018441999,b,,0.110773077,0,1,0,5,b,1,1
290580,male,35,fund,0.796759774,,b,0.887820128,1,1,0,2,a,0,1
292280,female,50,no_educ,0.802710675,,a,0.750576289,1,1,0,1,a,1,0
292280,female,24,incomplete_fund,0.536099162,,b,0.291552007,0,1,1,4,b,1,0
290580,female,67,no_educ,0.220869771,a,,0.349611207,0,1,0,5,a,1,0
292280,female,58,no_educ,0.537790015,,b,0.845947631,1,1,0,6,a,1,0
292280,female,42,incomplete_fund,0.892288902,,b,0.425320346,0,1,0,3,a,0,0
292280,female,32,incomplete_medio,0.8619947,,b,0.471058436,0,2,NA,6,b,0,0
292280,female,57,no_educ,0.477071033,dont_know,,0.512810781,1,2,1,2,b,1,0
292280,female,70,no_educ,0.647193908,,b,0.666373359,1,2,0,3,b,1,1
292280,male,51,medio,0.903990748,,b,0.NA939851484869,1,2,0,6,b,0,0
291080,female,76,no_educ,0.661283156,,a,0.540891573,1,0,0,4,a,0,0
292280,female,34,incomplete_fund,0.226163051,a,,0.595465472,1,2,0,4,b,1,0
292280,male,28,medio,0.643277543,,b,0.466936NA772448,1,1,0,6,a,1,0
292280,male,19,incomplete_univ,0.933639969,,b,0.933535003,1,4,0,3,a,1,0
292280,female,50,incomplete_fund,0.792590191,,b,0.011152527,0,1,NA,3,b,1,0
291370,female,44,incomplete_medio,0.0648NA941351476,a,,0.385196253,0,2,0,12,b,1,1
291370,female,22,medio,0.939973587,,b,0.24671744,0,2,0,6,b,1,1
291370,female,48,no_educ,0.803417775,,b,0.190070722,0,1,0,1,b,1,1
291370,female,58,incomplete_fund,0.118641757,dont_know,,0.97905192,1,1,0,4,dont_know,0,1
291370,female,55,incomplete_fund,0.643824855,,b,0.612213414,1,1,NA,5,dont_know,1,0
291370,female,29,medio,0.026590833,a,,0.075923518,0,0,0,1,b,1,1
291370,female,51,medio,0.721639176,,b,0.716032165,1,1,0,1,a,1,0
291370,male,36,incomplete_medio,0.822392767,,b,0.516856499,1,1,0,5,a,0,0
291370,female,60,no_educ,0.878981737,,a,0.16NA3746488597,1,1,0,1,b,0,1
291370,female,86,no_educ,0.661680477,,b,0.996887926,1,1,0,4,a,1,1
291370,female,60,no_educ,0.592276368,,b,0.208676306,0,1,0,4,a,0,0
290580,female,42,incomplete_fund,0.816043796,,a,0.434490866,0,1,0,1,b,1,1
290580,female,55,fund,0.368781642,a,,0.302754488,0,1,0,1,b,1,0
291370,female,35,medio,0.713695542,,a,0.924349501,1,1,0,3,a,0,0
290580,female,69,incomplete_fund,0.539496522,,a,0.764513634,1,1,1,23,b,1,1
291370,female,46,medio,0.417863447,a,,0.40210457,0,3,1,5,b,1,1
290580,male,64,incomplete_medio,0.995712654,,a,0.284522167,0,1,NA,5,a,1,0
290580,male,33,incomplete_fund,0.332458746,a,,0.460304532,0,1,0,3,a,1,1
290580,male,82,don’t_know,0.96557924,,b,0.418965456,0,2,0,5,dont_know,0,0
290580,male,70,fund,0.654444214,,b,0.529827144,1,2,0,6,b,1,0
290580,female,40,medio,0.291849914,a,,0.472480507,0,2,0,5,b,0,1
290580,female,18,incomplete_medio,0.815877546,,b,0.828098392,1,1,0,1,b,0,0
290580,female,39,fund,0.366287641,b,,0.05804434,0,1,0,3,b,1,1
291370,female,24,medio,0.357545663,a,,0.605023194,1,2,0,3,a,0,0
291370,female,69,fund,0.866183203,,b,0.67641617,1,1,0,1,a,0,1
290580,male,71,incomplete_fund,0.876158704,,a,0.642280338,1,3,0,1,a,1,1
291370,female,34,medio,0.967411221,,a,0.972500099,1,1,0,3,a,0,0
290580,female,23,incomplete_univ,0.359394754,a,,0.883629079,1,1,0,3,a,1,1
290580,female,30,medio,0.481954493,a,,0.857862983,1,2,0,2,a,0,1
290580,male,34,medio,0.728263335,,b,0.837053467,1,2,0,1,a,0,0
291370,male,23,complete_univ,0.715249103,,b,0.131576111,0,1,0,6,a,0,1
291370,female,19,fund,0.236777567,a,,0.186346396,0,1,0,4,b,0,1
291370,female,49,incomplete_medio,0.714746428,,b,0.05592622,0,0,0,6,a,0,0
291370,female,23,incomplete_medio,0.168711507,b,,0.79726883,1,1,NA,1,a,1,1
291370,male,47,no_educ,0.985566497,,b,0.762158274,1,1,0,4,dont_know,0,1
291370,female,26,medio,0.915050485,,b,0.30271189,0,2,0,3,a,0,1
291370,female,20,medio,0.016066096,a,,0.24691091266NA8,1,1,0,103,a,1,1
291370,female,19,medio,0.55423502,,a,0.446124027,0,1,NA,2,a,0,1
291370,female,37,incomplete_fund,0.398223051,a,,0.39258362,0,1,0,5,a,0,1
291370,female,55,medio,0.829108912,,b,0.283955459,0,1,0,4,b,1,1
290580,female,47,incomplete_fund,0.158614692,a,,0.259347053,0,2,0,5,b,0,0
290580,female,45,incomplete_fund,0.564189587,,b,0.384270796,0,2,0,4,b,1,0
290580,female,30,incomplete_medio,0.421071827,a,,0.616145669,1,1,0,6,b,0,1
290580,male,49,incomplete_fund,0.824140685,,a,0.3222342,0,1,0,12592,b,1,0
290580,male,54,no_educ,0.33250343,dont_know,,0.769614943,1,3,0,2,dont_know,1,1
290580,male,60,incomplete_medio,0.529833552,,b,0.857819146,1,3,0,2,b,1,1
290580,female,56,incomplete_fund,0.854202682,,dont_know,0.031402443,0,1,0,18,dont_know,0,1
290580,female,49,medio,0.224646775,a,,0.325628587,0,3,0,4,dont_know,0,0
290580,male,46,fund,0.913452349,,b,0.419293382,0,2,0,1,dont_know,1,0
293330,female,30,incomplete_medio,0.224020443,b,,0.5205145,1,1,0,5,a,1,1
292280,male,52,incomplete_fund,0.59465377,,dont_know,0.129982003,0,1,1,1,a,1,0
293330,female,56,fund,0.2538754NA30702,b,,0.311326686,0,1,1,4,a,0,0
292260,female,27,medio,0.22167581,b,,0.940599238,1,2,NA,4,dont_know,1,1
292260,female,29,medio,0.421304125,b,,0.703037106,1,4,0,18,b,1,1
292260,female,NA,incomplete_fund,0.800562556,,b,0.968379559,1,1,NA,4,a,0,0
292260,male,45,incomplete_medio,0.362965642,a,,0.744190638,1,3,0,4,a,1,1
292260,female,63,incomplete_fund,0.952518325,,b,0.97471165,1,2,1,4,a,0,1
292260,female,19,fund,0.539184922,,b,0.11533201,0,1,0,1,a,1,1
292970,female,51,incomplete_fund,0.970597705,,b,0.39826626,0,1,0,18,a,1,1
292970,female,20,medio,0.585884762,,b,0.216608228,0,1,0,1,b,1,0
292970,female,27,medio,0.979445471,,dont_know,0.017890969,0,1,0,1,a,1,1
292970,male,68,no_educ,0.82039279,,b,0.94866697,1,1,NA,6,b,0,0
292970,male,50,no_educ,0.368795003,b,,0.096211117,0,1,0,1,a,1,0
292970,female,70,fund,0.827452676,,b,0.279354047,0,1,1,2,dont_know,0,0
292970,female,58,don’t_know,0.916234603,,a,0.552733055,1,1,1,1,b,0,0
292970,male,41,incomplete_medio,0.200857539,a,,0.747792195,1,1,0,1,a,0,1
292970,female,27,medio,0.752512413,,b,0.024557428,0,1,0,4,a,0,0
292970,female,32,incomplete_medio,0.396819163NA171,a,,0.621432,1,1,0,3,dont_know,1,1
292970,female,58,incomplete_fund,0.901197264,,b,0.566962037,1,2,1,12,a,1,1
292970,male,31,medio,0.89274684,,b,0.578272659,1,2,0,3,a,0,0
292970,male,53,no_educ,0.330127316,a,,0.716611693,1,3,0,1,a,1,0
292970,male,30,medio,0.165874471,a,,0.517495325,1,1,0,3,a,0,0
292970,female,44,incomplete_fund,0.729205276,,dont_know,0.459763407,0,1,1,4,a,0,0
292970,male,39,incomplete_medio,0.165022574,a,,0.351822012,0,2,0,2,b,1,1
292970,female,27,incomplete_fund,0.228441516,a,,0.571693095,1,1,0,3,a,0,0
292970,female,66,no_educ,0.964980322,,b,0.160261655,0,1,1,6,b,1,0
292970,female,21,medio,0.119672851,a,,0.43090188,0,1,0,1,a,0,0
292260,female,30,medio,0.0815642,a,,0.64NA2402775681,1,1,0,5,dont_know,0,0
292260,male,27,medio,0.541834859,,b,0.592326438,1,1,0,1,a,0,0
292260,male,42,incomplete_fund,0.578700015,,dont_know,0.62323044,1,3,1,3,a,1,1
292260,female,46,medio,0.444781615,a,,0.340759005,0,2,1,5,a,0,1
292260,female,58,no_educ,0.357392642,a,,0.650866543,1,2,0,4,b,0,0
292260,female,NA,no_educ,0.965608493,,dont_know,0.079226811,0,1,0,5,a,1,1
292260,male,46,incomplete_fund,0.263150229,b,,0.804548934,1,1,0,1,b,1,1
292260,male,53,no_educ,0.224868769,a,,0.997646858,1,1,NA,5,a,0,0
292260,male,46,incomplete_fund,0.697520468,,b,0.323163083,0,2,0,5,a,0,0
292260,male,62,fund,0.089855455,a,,0.929888519,1,2,0,2,b,0,0
292260,female,58,incomplete_fund,0.704700917,,dont_know,0.463562731,0,1,0,3,a,0,1
292260,female,NA,no_educ,0.693232264,,dont_know,0.366893309,0,2,1,2,dont_know,0,0
292260,male,63,fund,0.009354755,a,,0.67674883,1,2,0,6,dont_know,1,1
292260,male,67,no_educ,0.318072843,a,,0.761316826,1,1,0,2,dont_know,1,1
292260,male,38,no_educ,0.861827911,,dont_know,0.576417202,1,1,0,1,dont_know,1,1
292260,female,43,incomplete_fund,0.140915231,a,,0.107332555,0,2,0,1,a,0,1
293330,female,40,incomplete_fund,0.61269258,,b,0.969791602,1,2,1,5,a,1,1
293330,male,37,fund,0.280735798,b,,0.850152008,1,2,0,4,b,1,1
293330,male,29,incomplete_fund,0.652836094,,b,0.199094158,0,1,0,3,a,0,1
293330,male,43,fund,0.575514295,,b,0.608067532,1,1,0,2,a,1,1
293330,male,45,complete_univ,0.094961465,a,,0.625703737,1,1,0,3,a,0,0
293330,female,40,complete_univ,0.059796671,a,,0.772489593,1,2,0,2,b,1,0
293330,male,37,incomplete_fund,0.885613605,,a,0.308618834,0,1,0,3,b,1,1
292260,male,52,incomplete_fund,0.554084091,,b,0.990505449,1,2,NA,6,dont_know,0,0
292260,female,22,medio,0.478064592,a,,0.802511633,1,3,0,5,b,1,1
292260,female,29,medio,0.918087702,,b,0.747582757,1,2,0,18,b,0,0
292260,female,39,incomplete_medio,0.651758066,,b,0.665352577,1,2,1,3,a,0,0
292260,male,46,incomplete_fund,0.369852095,a,,0.014348295,0,2,1,4,dont_know,0,0
292260,male,68,incomplete_fund,0.238054852,a,,0.420997573,0,2,0,2,b,0,1
292260,female,66,complete_univ,0.792578564,,b,0.76805416,1,3,NA,23,b,0,1
292260,female,53,incomplete_fund,0.902191947,,a,0.813241147,1,2,0,2,b,1,0
293330,female,36,incomplete_univ,0.57418277,,b,0.628150105,1,2,1,6,b,1,1
293330,male,56,incomplete_fund,0.970154831,,a,0.043556923,0,1,0,1,a,0,0
293330,female,28,incomplete_medio,0.091106924,a,,0.759406434,1,2,0,2,a,0,0
293330,male,45,incomplete_medio,0.637031686,,b,0.721933268,1,1,0,4,a,0,0
293330,male,63,no_educ,0.917710924,,b,0.88759863,1,1,0,3,dont_know,0,0
293330,male,38,incomplete_medio,0.631168152,,a,0.525585559,1,1,0,2,b,1,1
293330,male,18,medio,0.191327955,a,,0.882269739,1,1,0,2,b,1,0
293330,female,29,medio,0.52498666,,a,0.48074709,0,2,0,5,b,0,1
293330,male,25,incomplete_univ,0.025629673,a,,0.830021455,1,1,1,3,b,1,1
293330,female,47,incomplete_medio,0.304433918,b,,0.439515563,0,2,0,1,dont_know,0,1
293330,female,39,fund,0.217747368,dont_know,,0.770236657,1,1,0,5,a,0,0
293330,female,31,fund,0.271051526,b,,0.052413599,0,1,1,6,a,0,1
292970,female,38,incomplete_fund,0.013990104,b,,0.019986525,0,1,0,6,b,1,1
292970,female,67,incomplete_fund,0.997448859,,dont_know,0.494947527,0,1,0,1,b,1,0
292970,male,30,medio,0.068050884,b,,0.298353597,0,1,0,2,b,1,0
292970,female,64,incomplete_fund,0.478692405,b,,0.782630657,1,1,1,1,a,0,0
292970,female,78,no_educ,0.271826607,dont_know,,0.63211444,1,0,0,3,dont_know,0,1
292970,male,55,complete_univ,0.25264044,a,,0.150687816,0,3,0,23,b,1,1
292970,male,23,fund,0.67117256,,b,0.994928641,1,1,NA,2,b,0,0
292970,female,58,no_educ,0.389370204,b,,0.116040743,0,1,NA,2,b,0,0
292970,female,40,medio,0.731412729,,b,0.342972879,0,1,0,4,dont_know,1,1
292970,female,23,incomplete_fund,0.303687058,b,,0.590484442,1,1,0,6,b,1,1
292970,male,54,incomplete_fund,0.11831382,a,,0.740221107,1,2,0,3,a,1,1
292970,male,29,medio,0.869789268,,b,0.893994661,1,1,0,3,a,1,0
292970,female,21,incomplete_fund,0.532518568,,a,0.048700525,0,0,0,4,a,0,1
292970,female,38,incomplete_fund,0.66496155,,b,0.55587183,1,0,0,5,a,0,1
293330,female,61,incomplete_fund,0.120969766,a,,0.122875855,0,1,0,4,b,0,0
293330,female,22,medio,0.466783534,b,,0.140900994,0,1,0,35,a,1,1
293330,female,72,no_educ,0.971432328,,a,0.260298094,0,1,0,6,a,1,1
293330,female,36,fund,0.156948074,b,,0.916840893,1,2,0,5,b,1,1
293330,male,29,medio,0.679346964,,b,0.473109505,0,1,0,3,a,1,1
293330,male,66,fund,0.708745035,,a,0.318476348,0,1,0,5,b,1,0
293330,male,44,medio,0.187327989,a,,0.146711409,0,2,0,5,a,0,1
293330,female,31,medio,0.950837968,,a,0.353448773,0,1,0,6,b,1,0
293330,female,19,incomplete_univ,0.623961001,,b,0.251439251,0,1,0,6,a,1,1
293330,male,27,medio,0.708400931,,b,0.32805317,0,1,0,29,b,1,0
293330,male,40,fund,0.655779528,,a,0.067610008,0,1,0,5,a,1,1
291370,female,72,no_educ,0.442340532,b,,0.056475856,0,1,0,6,a,0,0
291370,female,81,no_educ,0.011918226,b,,0.395990409,0,NA,0,4,b,1,1
291370,male,54,incomplete_fund,0.052179882,b,,0.544583281,1,1,0,3,b,1,0
291370,female,28,fund,0.702941732,,b,0.789461632,1,1,1,4,b,0,0
291370,female,23,medio,0.681634552,,a,0.908304222,1,1,0,3,a,0,1
291370,female,25,incomplete_fund,0.30438185,dont_know,,0.775960194,1,0,1,5,a,0,0
291370,female,43,incomplete_medio,0.238421102,dont_know,,0.113505397,0,1,0,4,dont_know,0,1
291370,female,28,medio,0.874866185,,b,0.506266914,1,1,1,1,a,1,1
291370,female,38,incomplete_fund,0.178986284,a,,0.249374849,0,1,0,3,a,0,0
292970,female,57,incomplete_fund,0.293064981,b,,0.060404234,0,1,0,1,a,1,1
292970,female,20,incomplete_medio,0.646939143,,b,0.578042575,1,1,0,5,b,0,1
292970,female,57,medio,0.726569659,,b,0.560576855,1,1,0,1,b,1,0
292970,female,67,medio,0.059784905,a,,0.663025295,1,1,0,2,b,0,0
292970,female,73,incomplete_fund,0.402119142,b,,0.036320325,0,0,1,4,b,1,1
292970,male,43,no_educ,0.909879817,,b,0.185100094,0,1,0,1128,b,1,0
292970,female,44,incomplete_fund,0.571811792,,b,0.57366084,1,2,0,2,b,0,0
292970,female,48,incomplete_medio,0.934599413,,dont_know,0.118958663,0,1,0,1,b,1,1
292970,male,76,incomplete_fund,0.235580289,a,,0.583540765,1,3,1,6,a,0,1
292970,male,40,no_educ,0.097146536,dont_know,,0.008660909,0,1,0,5,b,1,1
292970,female,46,incomplete_fund,0.858806704,,b,0.515365131,1,1,NA,3,a,1,1
292970,male,76,fund,0.39108345,a,,0.01849715,0,2,0,4,a,0,1
292970,female,27,incomplete_univ,0.514802966,,b,0.39801975,0,1,1,12592,b,1,0
292970,female,37,incomplete_fund,0.169940859,a,,0.722285554,1,1,0,2,a,1,1
292970,male,32,fund,0.55156558,,a,0.782475686,1,2,0,4,b,0,0
292970,female,22,incomplete_medio,0.33133876,a,,0.273736525,0,1,1,4,a,1,0
292260,male,61,incomplete_fund,0.307209456,b,,0.194476235,0,3,NA,1,b,1,1
292260,female,42,incomplete_fund,0.062394365,a,,0.943073361,1,2,0,2,a,0,1
292260,female,86,no_educ,0.0231667,b,,0.354227873,0,1,0,1,a,0,0
292260,male,61,incomplete_fund,0.009686595,b,,0.491605003,0,3,0,4,dont_know,0,1
292260,female,61,no_educ,0.414494832,b,,0.420785004,0,2,0,3,a,1,1
292260,male,96,incomplete_fund,0.101082453,a,,0.181477263,0,1,0,6,a,0,1
292260,male,48,incomplete_medio,0.884260255,,b,0.49148601,0,1,0,2,a,1,0
292260,female,60,incomplete_fund,0.200796451,b,,0.752945401,1,2,0,4,dont_know,0,0
292260,female,36,medio,0.935300747,,b,0.038200283,0,2,0,23,a,1,0
292260,male,47,incomplete_fund,0.351741164,b,,0.55393729,1,2,NA,2,b,1,0
292260,female,67,incomplete_fund,0.603711973,,a,0.549778808,1,2,0,1,dont_know,1,1
292260,male,49,fund,0.797916833,,b,0.634847184,1,3,0,6,b,1,1
292260,female,27,incomplete_fund,0.054473344,a,,0.733956465,1,2,0,1,a,0,1
292260,female,55,incomplete_fund,0.78071307,,a,0.289341425,0,2,1,5,b,1,1
292260,male,57,incomplete_fund,0.236057NA858355,a,,0.889604289,1,3,1,2,b,0,0
292260,male,72,incomplete_fund,0.698086932,,a,0.073554993,0,1,0,4,b,1,0
292260,female,34,incomplete_medio,0.987150048,,b,0.574322887,1,2,0,4,dont_know,0,1
292260,male,42,medio,0.759314805,,b,0.876313439,1,2,0,1,a,0,0
292260,female,68,no_educ,0.709925057,,dont_know,0.802110033,1,1,0,18,dont_know,1,1
292260,male,73,no_educ,0.107446642,dont_know,,0.26496371,0,0,0,6,dont_know,1,0
292970,female,24,medio,0.413713656,a,,0.501771912,1,1,0,5,b,1,1
292970,male,23,medio,0.326950118,a,,0.857900012,1,4,0,1,b,0,0
292970,female,60,incomplete_fund,0.311840912,a,,0.24317433,0,1,0,2,a,1,1
292970,male,18,medio,0.38194651,a,,0.757163924,1,1,0,4,a,1,1
292970,male,72,no_educ,0.684901198,,dont_know,0.77682379,1,2,0,6,dont_know,1,1
292970,male,54,no_educ,0.051183182,b,,0.666323028,1,2,0,4,b,1,1
292970,female,21,incomplete_fund,0.943326373,,a,0.727863296,1,1,0,6,dont_know,1,1
292970,female,45,complete_univ,0.056548714,a,,0.638456359,1,2,0,3,a,1,0
