UID,Round,Choice,Profile_Gender,Profile_Caste,Profile_Party,Profile_PG,Profile_Promise,conjoint_choice,respondent_state,respondent_gender,respondent_age,respondent_co_ethnic
JFJU,2,A,Female,SC,JDU,Good Roads,Patronage,0,Bihar,female,56,0
JFJU,2,B,Female,OBC,RJD,Bad Roads,Patronage,1,Bihar,female,56,1
JFJU,1,B,Female,Forward,JDU,Good Roads,Economy,0,Bihar,female,56,0
JFWW,1,A,Female,OBC,JDU,Good Roads,Economy,1,Bihar,female,45,0
JFWW,2,B,Male,OBC,JDU,Good Roads,Patronage,1,Bihar,female,45,0
JFWW,2,A,Female,Forward,BJP,Good Roads,Patronage,0,Bihar,female,45,0
JFWW,1,B,Male,SC,JDU,Good Roads,Economy,0,Bihar,female,45,1
JFXH,1,A,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,58,0
JFXH,2,B,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,58,0
JFXH,2,A,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,58,1
JFXH,1,B,Male,OBC,JDU,Good Roads,Economy,1,Bihar,male,58,0
JGVT,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,19,0
JGVT,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,19,0
JGVT,2,A,Female,OBC,RJD,Good Roads,Patronage,0,Bihar,male,19,1
JGVT,2,A,Female,OBC,RJD,Good Roads,Patronage,0,Bihar,male,19,1
JGVT,1,B,Female,SC,RJD,Good Roads,Patronage,0,Bihar,male,19,0
JGVT,1,B,Female,SC,RJD,Good Roads,Patronage,0,Bihar,male,19,0
JGVT,1,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,male,19,0
JGVT,1,A,Male,Forward,JDU,Good Roads,Economy,1,Bihar,male,19,0
JHME,2,B,Male,SC,RJD,Good Roads,Economy,1,Bihar,female,35,1
JHME,2,A,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,female,35,0
JHME,1,A,Male,Forward,RJD,Bad Roads,Economy,1,Bihar,female,35,0
JHME,1,B,Male,OBC,RJD,Good Roads,Economy,0,Bihar,female,35,0
JHTY,1,B,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,male,25,0
JHTY,1,B,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,male,19,0
JHTY,1,A,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,male,25,0
JHTY,1,A,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,male,19,0
JHTY,2,B,Female,SC,JDU,Bad Roads,Patronage,1,Bihar,male,25,1
JHTY,2,B,Female,SC,JDU,Bad Roads,Patronage,1,Bihar,male,19,1
JHTY,2,A,Female,SC,JDU,Good Roads,Patronage,0,Bihar,male,25,1
JHTY,2,A,Female,SC,JDU,Good Roads,Patronage,0,Bihar,male,19,1
JIEA,2,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,male,52,1
JIEA,1,A,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,male,52,1
JIEA,1,B,Female,SC,BJP,Good Roads,Patronage,1,Bihar,male,52,0
JIEA,2,A,Male,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,52,0
JIEJ,1,A,Male,OBC,JDU,Good Roads,Economy,1,Bihar,female,26,0
JIEJ,2,B,Male,Forward,BJP,Bad Roads,Patronage,1,Bihar,female,26,0
JIEJ,2,A,Female,SC,BJP,Good Roads,Patronage,0,Bihar,female,26,1
JIEJ,1,B,Male,Forward,JDU,Good Roads,Economy,0,Bihar,female,26,0
JIJV,2,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,male,75,1
JIJV,2,A,Female,SC,JDU,Good Roads,Economy,0,Bihar,male,75,0
JIJV,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,male,75,0
JIJV,1,A,Female,OBC,RJD,Bad Roads,Economy,1,Bihar,male,75,1
JJGC,1,A,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,25,1
JJGC,2,B,Male,Forward,BJP,Good Roads,Patronage,1,Bihar,male,25,0
JJGC,2,A,Female,SC,BJP,Bad Roads,Economy,0,Bihar,male,25,0
JJGC,1,B,Female,SC,BJP,Good Roads,Economy,1,Bihar,male,25,0
JJLD,2,B,Female,Forward,BJP,Good Roads,Economy,1,Bihar,female,47,1
JJLD,1,B,Female,Forward,BJP,Bad Roads,Patronage,1,Bihar,female,47,1
JJLD,1,A,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,female,47,0
JJLD,2,A,Female,SC,BJP,Good Roads,Patronage,0,Bihar,female,47,0
JJMT,2,A,Male,OBC,RJD,Bad Roads,Economy,0,Jharkhand,male,33,0
JJMT,1,A,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,33,1
JJMT,1,B,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,male,33,0
JJMT,2,B,Male,Forward,JDU,Good Roads,Economy,1,Jharkhand,male,33,0
JJQH,2,B,Male,SC,JDU,Good Roads,Economy,0,Bihar,male,33,1
JJQH,1,A,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,male,33,0
JJQH,2,A,Female,OBC,BJP,Good Roads,Economy,1,Bihar,male,33,0
JJQH,1,B,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,male,33,0
JJRU,1,A,Female,OBC,RJD,Good Roads,Patronage,1,Bihar,female,40,0
JJRU,2,A,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,40,0
JJRU,1,B,Female,Forward,BJP,Good Roads,Patronage,0,Bihar,female,40,0
JJRU,2,B,Female,SC,JDU,Bad Roads,Economy,1,Bihar,female,40,1
JJTD,2,A,Female,Forward,BJP,Good Roads,Economy,0,Bihar,male,45,0
JJTD,1,B,Female,OBC,RJD,Good Roads,Economy,1,Bihar,male,45,1
JJTD,1,A,Female,Forward,BJP,Bad Roads,Economy,0,Bihar,male,45,0
JJTD,2,B,Male,OBC,RJD,Good Roads,Economy,1,Bihar,male,45,1
JKEW,2,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,female,50,0
JKEW,1,B,Female,SC,JDU,Good Roads,Patronage,0,Bihar,female,50,1
JKEW,2,A,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,female,50,0
JKEW,1,A,Female,SC,JDU,Good Roads,Patronage,1,Bihar,female,50,1
JKHR,2,B,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,female,36,1
JKHR,1,B,Male,OBC,BJP,Good Roads,Economy,0,Bihar,female,36,1
JKHR,1,A,Male,Forward,BJP,Bad Roads,Economy,1,Bihar,female,36,0
JKHR,2,A,Male,SC,RJD,Good Roads,Economy,0,Bihar,female,36,0
JKKG,1,A,Male,Forward,RJD,Bad Roads,Economy,1,Bihar,male,45,1
JKKG,2,A,Male,Forward,JDU,Good Roads,Economy,0,Bihar,male,45,1
JKKG,2,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,male,45,0
JKKG,1,B,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,45,1
JKME,1,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,75,0
JKME,2,B,Female,SC,JDU,Bad Roads,Economy,1,Bihar,male,75,0
JKME,2,A,Female,Forward,JDU,Bad Roads,Economy,0,Bihar,male,75,0
JKME,1,B,Male,SC,BJP,Good Roads,Patronage,0,Bihar,male,75,0
JKVY,1,A,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,male,37,0
JKVY,2,B,Female,SC,JDU,Good Roads,Economy,1,Bihar,male,37,0
JKVY,1,B,Male,SC,BJP,Bad Roads,Economy,1,Bihar,male,37,0
JKVY,2,A,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,37,1
JLIG,1,B,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,60,0
JLIG,2,A,Female,Forward,RJD,Good Roads,Economy,0,Bihar,male,60,0
JLIG,2,B,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,60,0
JLIG,1,A,Female,Forward,BJP,Bad Roads,Patronage,1,Bihar,male,60,0
JMAO,2,A,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,45,0
JMAO,1,B,Female,SC,BJP,Bad Roads,Economy,0,Bihar,female,45,0
JMAO,2,B,Male,SC,RJD,Bad Roads,Economy,1,Bihar,female,45,0
JMAO,1,A,Female,SC,JDU,Good Roads,Economy,1,Bihar,female,45,0
JMCX,1,B,Female,Forward,JDU,Bad Roads,Economy,1,Bihar,male,43,0
JMCX,2,B,Male,OBC,RJD,Bad Roads,Economy,1,Bihar,male,43,0
JMCX,1,A,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,43,0
JMCX,2,A,Male,OBC,RJD,Good Roads,Patronage,0,Bihar,male,43,0
JMHJ,1,A,Female,Forward,RJD,Bad Roads,Economy,0,Bihar,male,60,1
JMHJ,1,B,Female,SC,BJP,Bad Roads,Economy,1,Bihar,male,60,0
JMHJ,2,A,Male,SC,JDU,Bad Roads,Economy,1,Bihar,male,60,0
JMHJ,2,B,Female,Forward,BJP,Good Roads,Economy,0,Bihar,male,60,1
JMKI,2,B,Male,Forward,JDU,Good Roads,Economy,1,Bihar,male,50,0
JMKI,1,B,Female,OBC,BJP,Good Roads,Economy,0,Bihar,male,50,0
JMKI,2,A,Female,OBC,BJP,Good Roads,Patronage,0,Bihar,male,50,0
JMKI,1,A,Female,OBC,RJD,Good Roads,Economy,1,Bihar,male,50,0
JMUF,2,A,Male,Forward,JDU,Bad Roads,Patronage,1,Bihar,female,45,0
JMUF,1,A,Female,OBC,BJP,Good Roads,Economy,1,Bihar,female,45,1
JMUF,1,B,Male,Forward,JDU,Bad Roads,Patronage,0,Bihar,female,45,0
JMUF,2,B,Male,Forward,BJP,Good Roads,Economy,0,Bihar,female,45,0
JNLA,1,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,female,50,0
JNLA,2,B,Female,Forward,RJD,Good Roads,Economy,1,Bihar,female,50,0
JNLA,1,B,Male,SC,RJD,Good Roads,Patronage,0,Bihar,female,50,1
JNLA,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,female,50,0
JNNA,2,A,Male,SC,BJP,Good Roads,Patronage,1,Bihar,female,30,1
JNNA,2,B,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,female,30,0
JNNA,1,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,female,30,1
JNNA,1,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,30,1
JNOO,2,B,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,62,0
JNOO,2,A,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,62,1
JNOO,1,B,Male,SC,JDU,Good Roads,Patronage,1,Bihar,male,62,0
JNOO,1,A,Female,SC,JDU,Bad Roads,Patronage,0,Bihar,male,62,0
JNTG,1,B,Male,OBC,JDU,Good Roads,Economy,0,Bihar,male,46,0
JNTG,1,A,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,46,1
JNTG,2,B,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,male,46,0
JNTG,2,A,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,46,0
JOWN,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Bihar,male,63,0
JOWN,1,A,Female,SC,JDU,Good Roads,Economy,1,Bihar,male,63,1
JOWN,2,A,Female,Forward,RJD,Bad Roads,Economy,0,Bihar,male,63,0
JOWN,1,B,Male,Forward,JDU,Good Roads,Patronage,0,Bihar,male,63,0
JPEE,1,A,Male,Forward,BJP,Good Roads,Patronage,1,Bihar,male,30,1
JPEE,1,A,Male,Forward,BJP,Good Roads,Patronage,0,Bihar,female,35,0
JPEE,2,A,Male,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,30,1
JPEE,2,A,Male,Forward,RJD,Bad Roads,Patronage,1,Bihar,female,35,0
JPEE,1,B,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,30,0
JPEE,1,B,Female,OBC,JDU,Bad Roads,Patronage,1,Bihar,female,35,1
JPEE,2,B,Male,SC,BJP,Bad Roads,Patronage,1,Bihar,male,30,0
JPEE,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Bihar,female,35,0
JPGX,1,A,Female,SC,BJP,Bad Roads,Patronage,0,Bihar,male,28,1
JPGX,1,B,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,male,28,0
JPGX,2,B,Male,SC,RJD,Good Roads,Patronage,0,Bihar,male,28,1
JPGX,2,A,Male,SC,JDU,Good Roads,Patronage,0,Bihar,male,28,1
JQEX,1,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,female,44,0
JQEX,1,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,male,45,1
JQEX,2,B,Female,SC,BJP,Bad Roads,Economy,1,Bihar,female,44,0
JQEX,2,B,Female,SC,BJP,Bad Roads,Economy,0,Bihar,male,45,1
JQEX,2,A,Male,Forward,BJP,Good Roads,Patronage,0,Bihar,female,44,0
JQEX,2,A,Male,Forward,BJP,Good Roads,Patronage,1,Bihar,male,45,0
JQEX,1,A,Male,Forward,RJD,Good Roads,Economy,0,Bihar,female,44,0
JQEX,1,A,Male,Forward,RJD,Good Roads,Economy,0,Bihar,male,45,0
JRGB,2,A,Male,SC,BJP,Good Roads,Patronage,1,Bihar,male,23,0
JRGB,1,A,Female,OBC,BJP,Good Roads,Economy,0,Bihar,male,23,0
JRGB,2,B,Female,Forward,JDU,Good Roads,Patronage,0,Bihar,male,23,1
JRGB,1,B,Female,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,23,0
JRMU,1,A,Male,SC,JDU,Good Roads,Economy,1,Bihar,female,31,1
JRMU,2,A,Male,OBC,RJD,Bad Roads,Economy,0,Bihar,female,31,0
JRMU,1,B,Female,SC,RJD,Bad Roads,Economy,0,Bihar,female,31,1
JRMU,2,B,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,female,31,0
JSBA,1,B,Female,SC,JDU,Good Roads,Patronage,1,Bihar,male,57,0
JSBA,2,A,Male,SC,RJD,Good Roads,Economy,1,Bihar,male,57,0
JSBA,1,A,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,male,57,0
JSBA,2,B,Female,SC,RJD,Good Roads,Economy,0,Bihar,male,57,0
JSJD,2,A,Female,OBC,RJD,Bad Roads,Patronage,0,Jharkhand,female,33,0
JSJD,2,B,Male,OBC,JDU,Good Roads,Patronage,1,Jharkhand,female,33,0
JSJD,1,B,Male,Forward,JDU,Good Roads,Economy,0,Jharkhand,female,33,0
JSJD,1,A,Male,Forward,JDU,Bad Roads,Economy,1,Jharkhand,female,33,0
JSQC,2,B,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,48,0
JSQC,1,B,Male,OBC,BJP,Bad Roads,Economy,1,Bihar,male,48,1
JSQC,2,A,Male,OBC,JDU,Good Roads,Patronage,1,Bihar,male,48,1
JSQC,1,A,Male,SC,RJD,Good Roads,Economy,0,Bihar,male,48,0
JTBA,1,B,Female,Forward,BJP,Good Roads,Economy,0,Bihar,male,35,0
JTBA,2,A,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,35,1
JTBA,2,B,Female,OBC,JDU,Bad Roads,Economy,1,Bihar,male,35,1
JTBA,1,A,Female,SC,BJP,Good Roads,Economy,1,Bihar,male,35,0
JTBM,2,B,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,female,45,1
JTBM,2,A,Male,OBC,JDU,Good Roads,Economy,0,Bihar,female,45,1
JTBM,1,B,Female,SC,RJD,Good Roads,Economy,0,Bihar,female,45,0
JTBM,1,A,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,female,45,0
JTPY,1,B,Male,OBC,BJP,Good Roads,Patronage,0,Bihar,male,62,0
JTPY,2,B,Female,OBC,RJD,Good Roads,Economy,1,Bihar,male,62,0
JTPY,1,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,62,0
JTPY,2,A,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,62,0
JTQJ,1,B,Male,OBC,JDU,Good Roads,Economy,0,Bihar,male,20,0
JTQJ,2,B,Male,SC,JDU,Good Roads,Patronage,1,Bihar,male,20,1
JTQJ,1,A,Male,Forward,RJD,Good Roads,Economy,1,Bihar,male,20,0
JTQJ,2,A,Male,SC,BJP,Good Roads,Patronage,0,Bihar,male,20,1
JVDN,1,B,Male,SC,BJP,Bad Roads,Economy,0,Bihar,male,35,0
JVDN,1,B,Male,SC,BJP,Bad Roads,Economy,0,Bihar,male,40,0
JVDN,1,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,35,1
JVDN,1,A,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,40,1
JVDN,2,A,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,35,1
JVDN,2,A,Female,Forward,JDU,Bad Roads,Patronage,1,Bihar,male,40,1
JVDN,2,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,male,35,0
JVDN,2,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,40,0
JVFP,2,B,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,36,1
JVFP,2,A,Male,SC,BJP,Good Roads,Economy,1,Bihar,male,36,1
JVFP,1,B,Female,OBC,RJD,Bad Roads,Patronage,0,Bihar,male,36,0
JVFP,1,A,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,male,36,0
JVQQ,2,B,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,49,0
JVQQ,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,49,0
JVQQ,2,A,Male,SC,JDU,Bad Roads,Patronage,0,Bihar,male,49,0
JVQQ,1,A,Female,Forward,RJD,Good Roads,Economy,1,Bihar,male,49,1
JWDD,2,A,Female,OBC,RJD,Bad Roads,Economy,1,Bihar,male,66,1
JWDD,2,B,Female,Forward,RJD,Bad Roads,Patronage,0,Bihar,male,66,0
JWDD,1,B,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,66,1
JWDD,1,A,Female,OBC,BJP,Bad Roads,Economy,1,Bihar,male,66,1
JXJI,2,A,Female,SC,RJD,Bad Roads,Economy,0,Bihar,male,27,1
JXJI,1,B,Male,SC,JDU,Good Roads,Economy,1,Bihar,male,27,1
JXJI,2,B,Male,SC,RJD,Bad Roads,Patronage,1,Bihar,male,27,1
JXJI,1,A,Female,OBC,BJP,Bad Roads,Economy,0,Bihar,male,27,0
JXOL,1,A,Female,SC,JDU,Bad Roads,Economy,1,Bihar,female,26,0
JXOL,1,B,Female,SC,BJP,Bad Roads,Economy,0,Bihar,female,26,0
JXOL,2,B,Female,Forward,BJP,Good Roads,Patronage,0,Bihar,female,26,0
JXOL,2,A,Male,OBC,BJP,Good Roads,Patronage,1,Bihar,female,26,1
JXPB,2,A,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,60,1
JXPB,1,A,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,60,0
JXPB,2,B,Female,OBC,RJD,Good Roads,Economy,0,Bihar,male,60,0
JXPB,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,60,0
JXUW,1,B,Female,SC,BJP,Bad Roads,Economy,0,Bihar,male,38,0
JXUW,2,B,Female,SC,JDU,Bad Roads,Economy,1,Bihar,male,38,0
JXUW,1,A,Female,SC,RJD,Bad Roads,Economy,1,Bihar,male,38,0
JXUW,2,A,Male,SC,JDU,Bad Roads,Patronage,0,Bihar,male,38,0
JXVQ,1,A,Male,OBC,JDU,Bad Roads,Economy,0,Bihar,male,25,1
JXVQ,2,B,Male,Forward,JDU,Good Roads,Patronage,1,Bihar,male,25,0
JXVQ,2,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,25,0
JXVQ,1,B,Male,SC,JDU,Good Roads,Economy,1,Bihar,male,25,0
JYBS,2,A,Male,SC,RJD,Good Roads,Economy,0,Bihar,male,34,0
JYBS,1,A,Male,Forward,JDU,Bad Roads,Economy,1,Bihar,male,34,1
JYBS,2,B,Male,Forward,BJP,Bad Roads,Patronage,1,Bihar,male,34,1
JYBS,1,B,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,34,0
JYBY,1,B,Male,Forward,JDU,Good Roads,Economy,0,Bihar,male,32,0
JYBY,2,B,Male,SC,JDU,Good Roads,Patronage,0,Bihar,male,32,0
JYBY,1,A,Female,OBC,JDU,Good Roads,Economy,1,Bihar,male,32,1
JYBY,2,A,Male,SC,JDU,Bad Roads,Economy,1,Bihar,male,32,0
JYRE,2,B,Female,Forward,BJP,Bad Roads,Patronage,1,Bihar,male,40,0
JYRE,2,A,Female,OBC,BJP,Good Roads,Patronage,0,Bihar,male,40,1
JYRE,1,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,male,40,0
JYRE,1,B,Female,OBC,BJP,Good Roads,Patronage,1,Bihar,male,40,1
KAPC,2,B,Male,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,68,0
KAPC,1,A,Male,OBC,RJD,Good Roads,Economy,1,Bihar,male,68,0
KAPC,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Bihar,male,68,0
KAPC,2,A,Male,OBC,BJP,Good Roads,Economy,1,Bihar,male,68,0
KAXL,2,B,Male,OBC,BJP,Good Roads,Patronage,0,Bihar,male,42,1
KAXL,1,A,Female,OBC,RJD,Good Roads,Patronage,1,Bihar,male,42,1
KAXL,1,B,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,42,0
KAXL,2,A,Female,OBC,BJP,Good Roads,Patronage,1,Bihar,male,42,1
KBBI,2,A,Male,SC,BJP,Good Roads,Economy,0,Bihar,male,56,0
KBBI,1,A,Male,SC,RJD,Good Roads,Patronage,1,Bihar,male,56,0
KBBI,1,B,Male,OBC,BJP,Good Roads,Economy,0,Bihar,male,56,1
KBBI,2,B,Female,OBC,JDU,Good Roads,Economy,1,Bihar,male,56,1
KBCG,2,B,Male,OBC,BJP,Good Roads,Patronage,0,Bihar,male,46,1
KBCG,1,A,Male,SC,RJD,Good Roads,Patronage,1,Bihar,male,46,0
KBCG,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Bihar,male,46,0
KBCG,2,A,Male,Forward,JDU,Bad Roads,Patronage,1,Bihar,male,46,0
KBGP,1,A,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,male,25,1
KBGP,2,A,Female,OBC,RJD,Good Roads,Economy,0,Bihar,male,25,0
KBGP,2,B,Female,SC,JDU,Good Roads,Patronage,1,Bihar,male,25,0
KBGP,1,B,Male,Forward,JDU,Bad Roads,Economy,0,Bihar,male,25,1
KBJD,2,A,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,male,35,0
KBJD,2,B,Female,OBC,RJD,Bad Roads,Patronage,1,Bihar,male,35,0
KBJD,1,B,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,35,0
KBJD,1,A,Male,OBC,RJD,Good Roads,Economy,1,Bihar,male,35,0
KBLW,1,B,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,male,55,0
KBLW,1,A,Female,Forward,RJD,Good Roads,Economy,0,Bihar,male,55,0
KBLW,2,A,Female,Forward,RJD,Bad Roads,Economy,0,Bihar,male,55,0
KBLW,2,B,Male,SC,BJP,Bad Roads,Patronage,1,Bihar,male,55,1
KBWA,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Bihar,female,30,0
KBWA,2,A,Female,OBC,BJP,Good Roads,Economy,0,Bihar,female,30,1
KBWA,1,A,Female,SC,JDU,Good Roads,Economy,1,Bihar,female,30,0
KBWA,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Bihar,female,30,0
KCEU,1,B,Male,OBC,BJP,Good Roads,Economy,0,Bihar,male,70,1
KCEU,2,A,Female,Forward,JDU,Bad Roads,Economy,1,Bihar,male,70,0
KCEU,1,A,Female,SC,JDU,Bad Roads,Patronage,1,Bihar,male,70,0
KCEU,2,B,Male,OBC,JDU,Good Roads,Patronage,0,Bihar,male,70,1
KCKH,2,A,Male,OBC,BJP,Bad Roads,Patronage,1,Bihar,female,48,1
KCKH,2,B,Female,OBC,BJP,Good Roads,Patronage,0,Bihar,female,48,1
KCKH,1,B,Female,OBC,BJP,Bad Roads,Patronage,0,Bihar,female,48,1
KCKH,1,A,Male,SC,JDU,Good Roads,Economy,1,Bihar,female,48,0
KEKH,1,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,62,0
KEKH,2,A,Female,OBC,JDU,Bad Roads,Economy,0,Bihar,male,62,0
KEKH,1,B,Male,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,62,0
KEKH,2,B,Female,Forward,JDU,Good Roads,Patronage,1,Bihar,male,62,1
KELN,1,A,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,female,25,0
KELN,1,B,Male,OBC,RJD,Good Roads,Economy,0,Bihar,female,25,1
KELN,2,A,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,female,25,0
KELN,2,B,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,female,25,0
KEMD,2,A,Female,SC,BJP,Bad Roads,Patronage,0,Bihar,male,19,1
KEMD,1,B,Female,OBC,JDU,Bad Roads,Patronage,1,Bihar,male,19,0
KEMD,1,A,Female,OBC,RJD,Bad Roads,Patronage,0,Bihar,male,19,0
KEMD,2,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,male,19,1
KEMP,1,B,Female,Forward,JDU,Bad Roads,Patronage,0,Bihar,male,40,0
KEMP,1,A,Male,OBC,RJD,Bad Roads,Economy,1,Bihar,male,40,0
KEMP,2,A,Male,OBC,BJP,Good Roads,Economy,1,Bihar,male,40,0
KEMP,2,B,Male,OBC,BJP,Good Roads,Economy,0,Bihar,male,40,0
KEXJ,2,B,Female,SC,RJD,Good Roads,Patronage,1,Bihar,male,36,1
KEXJ,1,B,Female,Forward,RJD,Good Roads,Patronage,0,Bihar,male,36,0
KEXJ,2,A,Male,SC,JDU,Bad Roads,Economy,0,Bihar,male,36,1
KEXJ,1,A,Female,SC,JDU,Bad Roads,Economy,1,Bihar,male,36,1
KFKH,1,A,Male,SC,RJD,Bad Roads,Economy,0,Bihar,female,36,0
KFKH,2,A,Male,OBC,RJD,Good Roads,Patronage,1,Bihar,female,36,1
KFKH,1,B,Male,SC,RJD,Bad Roads,Economy,1,Bihar,female,36,0
KFKH,2,B,Male,Forward,RJD,Bad Roads,Economy,0,Bihar,female,36,0
KGRM,1,B,Male,SC,BJP,Good Roads,Patronage,0,Bihar,male,35,0
KGRM,2,B,Male,SC,JDU,Bad Roads,Patronage,0,Bihar,male,35,0
KGRM,1,A,Female,Forward,RJD,Good Roads,Patronage,1,Bihar,male,35,0
KGRM,2,A,Female,OBC,RJD,Good Roads,Economy,1,Bihar,male,35,1
KHAA,1,A,Female,OBC,RJD,Good Roads,Patronage,1,Bihar,male,45,0
KHAA,2,A,Male,OBC,BJP,Good Roads,Economy,0,Bihar,male,45,0
KHAA,2,B,Male,Forward,BJP,Bad Roads,Economy,1,Bihar,male,45,0
KHAA,1,B,Female,OBC,JDU,Bad Roads,Patronage,0,Bihar,male,45,0
KHBU,1,B,Female,SC,JDU,Good Roads,Patronage,0,Bihar,female,36,1
KHBU,1,A,Female,SC,RJD,Good Roads,Economy,1,Bihar,female,36,1
KHBU,2,B,Female,SC,RJD,Bad Roads,Patronage,0,Bihar,female,36,1
KHBU,2,A,Female,OBC,JDU,Good Roads,Patronage,1,Bihar,female,36,0
KHCA,1,A,Male,OBC,BJP,Bad Roads,Patronage,0,Bihar,male,22,1
KHCA,2,B,Female,OBC,BJP,Bad Roads,Economy,0,Bihar,male,22,1
KHCA,1,B,Male,Forward,RJD,Good Roads,Patronage,1,Bihar,male,22,0
